61 915
1 2 1
1 4 1
1 6 1
1 8 1
1 10 1
1 12 1
1 14 1
1 16 1
1 18 1
1 20 1
1 22 1
1 24 1
1 26 1
1 28 1
1 30 1
1 32 1
1 34 1
1 36 1
1 38 1
1 40 1
1 42 1
1 44 1
1 46 1
1 48 1
1 50 1
1 52 1
1 54 1
1 56 1
1 58 1
1 60 1
2 3 1
2 4 1
2 6 1
2 9 1
2 12 1
2 13 1
2 22 1
2 24 1
2 25 1
2 26 1
2 27 1
2 30 1
2 33 1
2 34 1
2 35 1
2 38 1
2 40 1
2 41 1
2 42 1
2 43 1
2 45 1
2 47 1
2 49 1
2 52 1
2 53 1
2 57 1
2 58 1
2 59 1
2 60 1
3 6 1
3 8 1
3 9 1
3 11 1
3 12 1
3 15 1
3 16 1
3 17 1
3 18 1
3 19 1
3 20 1
3 21 1
3 22 1
3 24 1
3 29 1
3 30 1
3 32 1
3 33 1
3 37 1
3 38 1
3 40 1
3 45 1
3 47 1
3 49 1
3 51 1
3 52 1
3 55 1
3 56 1
3 57 1
4 5 1
4 6 1
4 8 1
4 11 1
4 14 1
4 15 1
4 24 1
4 26 1
4 27 1
4 28 1
4 29 1
4 32 1
4 35 1
4 36 1
4 37 1
4 40 1
4 42 1
4 43 1
4 44 1
4 45 1
4 47 1
4 49 1
4 51 1
4 54 1
4 55 1
4 59 1
4 60 1
4 61 1
5 8 1
5 10 1
5 11 1
5 13 1
5 14 1
5 17 1
5 18 1
5 19 1
5 20 1
5 21 1
5 22 1
5 23 1
5 24 1
5 26 1
5 31 1
5 32 1
5 34 1
5 35 1
5 39 1
5 40 1
5 42 1
5 47 1
5 49 1
5 51 1
5 53 1
5 54 1
5 57 1
5 58 1
5 59 1
6 7 1
6 8 1
6 10 1
6 13 1
6 16 1
6 17 1
6 26 1
6 28 1
6 29 1
6 30 1
6 31 1
6 34 1
6 37 1
6 38 1
6 39 1
6 42 1
6 44 1
6 45 1
6 46 1
6 47 1
6 49 1
6 51 1
6 53 1
6 56 1
6 57 1
6 61 1
7 10 1
7 12 1
7 13 1
7 15 1
7 16 1
7 19 1
7 20 1
7 21 1
7 22 1
7 23 1
7 24 1
7 25 1
7 26 1
7 28 1
7 33 1
7 34 1
7 36 1
7 37 1
7 41 1
7 42 1
7 44 1
7 49 1
7 51 1
7 53 1
7 55 1
7 56 1
7 59 1
7 60 1
7 61 1
8 9 1
8 10 1
8 12 1
8 15 1
8 18 1
8 19 1
8 28 1
8 30 1
8 31 1
8 32 1
8 33 1
8 36 1
8 39 1
8 40 1
8 41 1
8 44 1
8 46 1
8 47 1
8 48 1
8 49 1
8 51 1
8 53 1
8 55 1
8 58 1
8 59 1
9 12 1
9 14 1
9 15 1
9 17 1
9 18 1
9 21 1
9 22 1
9 23 1
9 24 1
9 25 1
9 26 1
9 27 1
9 28 1
9 30 1
9 35 1
9 36 1
9 38 1
9 39 1
9 43 1
9 44 1
9 46 1
9 51 1
9 53 1
9 55 1
9 57 1
9 58 1
9 61 1
10 11 1
10 12 1
10 14 1
