101 2525
1 2 1
1 4 1
1 6 1
1 8 1
1 10 1
1 12 1
1 14 1
1 16 1
1 18 1
1 20 1
1 22 1
1 24 1
1 26 1
1 28 1
1 30 1
1 32 1
1 34 1
1 36 1
1 38 1
1 40 1
1 42 1
1 44 1
1 46 1
1 48 1
1 50 1
1 52 1
1 54 1
1 56 1
1 58 1
1 60 1
1 62 1
1 64 1
1 66 1
1 68 1
1 70 1
1 72 1
1 74 1
1 76 1
1 78 1
1 80 1
1 82 1
1 84 1
1 86 1
1 88 1
1 90 1
1 92 1
1 94 1
1 96 1
1 98 1
1 100 1
2 3 1
2 7 1
2 11 1
2 12 1
2 16 1
2 17 1
2 18 1
2 21 1
2 23 1
2 24 1
2 25 1
2 26 1
2 27 1
2 28 1
2 30 1
2 31 1
2 32 1
2 33 1
2 38 1
2 39 1
2 41 1
2 43 1
2 45 1
2 46 1
2 48 1
2 50 1
2 51 1
2 54 1
2 55 1
2 56 1
2 57 1
2 58 1
2 66 1
2 67 1
2 69 1
2 72 1
2 74 1
2 75 1
2 76 1
2 78 1
2 80 1
2 85 1
2 86 1
2 88 1
2 89 1
2 91 1
2 92 1
2 95 1
2 99 1
3 5 1
3 6 1
3 7 1
3 9 1
3 10 1
3 11 1
3 14 1
3 15 1
3 16 1
3 20 1
3 21 1
3 23 1
3 30 1
3 35 1
3 36 1
3 37 1
3 38 1
3 41 1
3 43 1
3 45 1
3 48 1
3 50 1
3 53 1
3 54 1
3 60 1
3 61 1
3 62 1
3 63 1
3 64 1
3 65 1
3 66 1
3 69 1
3 71 1
3 72 1
3 74 1
3 78 1
3 80 1
3 82 1
3 83 1
3 84 1
3 85 1
3 88 1
3 91 1
3 94 1
3 95 1
3 97 1
3 98 1
3 99 1
3 101 1
4 5 1
4 9 1
4 13 1
4 14 1
4 18 1
4 19 1
4 20 1
4 23 1
4 25 1
4 26 1
4 27 1
4 28 1
4 29 1
4 30 1
4 32 1
4 33 1
4 34 1
4 35 1
4 40 1
4 41 1
4 43 1
4 45 1
4 47 1
4 48 1
4 50 1
4 52 1
4 53 1
4 56 1
4 57 1
4 58 1
4 59 1
4 60 1
4 68 1
4 69 1
4 71 1
4 74 1
4 76 1
4 77 1
4 78 1
4 80 1
4 82 1
4 87 1
4 88 1
4 90 1
4 91 1
4 93 1
4 94 1
4 97 1
4 101 1
5 7 1
5 8 1
5 9 1
5 11 1
5 12 1
5 13 1
5 16 1
5 17 1
5 18 1
5 22 1
5 23 1
5 25 1
5 32 1
5 37 1
5 38 1
5 39 1
5 40 1
5 43 1
5 45 1
5 47 1
5 50 1
5 52 1
5 55 1
5 56 1
5 62 1
5 63 1
5 64 1
5 65 1
5 66 1
5 67 1
5 68 1
5 71 1
5 73 1
5 74 1
5 76 1
5 80 1
5 82 1
5 84 1
5 85 1
5 86 1
5 87 1
5 90 1
5 93 1
5 96 1
5 97 1
5 99 1
5 100 1
5 101 1
6 7 1
6 11 1
6 15 1
6 16 1
6 20 1
6 21 1
6 22 1
6 25 1
6 27 1
