800 112095
1 2 1
1 6 1
1 8 1
1 9 1
1 10 1
1 12 1
1 15 1
1 18 1
1 20 1
1 21 1
1 23 1
1 25 1
1 26 1
1 28 1
1 30 1
1 33 1
1 35 1
1 39 1
1 40 1
1 41 1
1 43 1
1 44 1
1 50 1
1 51 1
1 52 1
1 55 1
1 60 1
1 63 1
1 64 1
1 65 1
1 67 1
1 72 1
1 74 1
1 80 1
1 83 1
1 90 1
1 91 1
1 97 1
1 98 1
1 102 1
1 104 1
1 105 1
1 111 1
1 112 1
1 113 1
1 114 1
1 116 1
1 120 1
1 126 1
1 130 1
1 134 1
1 138 1
1 145 1
1 146 1
1 148 1
1 149 1
1 150 1
1 151 1
1 153 1
1 154 1
1 157 1
1 159 1
1 160 1
1 161 1
1 164 1
1 166 1
1 168 1
1 169 1
1 170 1
1 171 1
1 173 1
1 174 1
1 178 1
1 179 1
1 183 1
1 184 1
1 185 1
1 189 1
1 190 1
1 191 1
1 193 1
1 194 1
1 195 1
1 196 1
1 198 1
1 206 1
1 212 1
1 224 1
1 225 1
1 227 1
1 232 1
1 235 1
1 237 1
1 238 1
1 239 1
1 240 1
1 242 1
1 243 1
1 245 1
1 247 1
1 249 1
1 251 1
1 255 1
1 259 1
1 260 1
1 261 1
1 266 1
1 268 1
1 269 1
1 273 1
1 274 1
1 280 1
1 282 1
1 283 1
1 285 1
1 287 1
1 291 1
1 292 1
1 293 1
1 297 1
1 300 1
1 301 1
1 303 1
1 306 1
1 308 1
1 314 1
1 316 1
1 318 1
1 319 1
1 321 1
1 326 1
1 331 1
1 332 1
1 334 1
1 337 1
1 338 1
1 339 1
1 341 1
1 347 1
1 349 1
1 352 1
1 353 1
1 363 1
1 367 1
1 368 1
1 370 1
1 371 1
1 375 1
1 378 1
1 386 1
1 388 1
1 390 1
1 401 1
1 403 1
1 407 1
1 409 1
1 411 1
1 414 1
1 415 1
1 428 1
1 429 1
1 431 1
1 435 1
1 437 1
1 438 1
1 440 1
1 441 1
1 443 1
1 444 1
1 447 1
1 457 1
1 463 1
1 469 1
1 471 1
1 473 1
1 479 1
1 482 1
1 483 1
1 488 1
1 490 1
1 492 1
1 493 1
1 502 1
1 503 1
1 504 1
1 514 1
1 515 1
1 520 1
1 522 1
1 524 1
1 525 1
1 529 1
1 537 1
1 544 1
1 545 1
1 549 1
1 551 1
1 553 1
1 557 1
1 559 1
1 566 1
1 578 1
1 579 1
1 581 1
1 584 1
1 585 1
1 588 1
1 592 1
1 594 1
1 595 1
1 596 1
1 598 1
1 602 1
1 603 1
1 611 1
1 613 1
1 618 1
1 619 1
1 620 1
1 622 1
1 623 1
1 625 1
1 630 1
1 631 1
1 639 1
1 640 1
1 642 1
1 644 1
1 647 1
1 650 1
1 653 1
1 655 1
1 657 1
1 660 1
1 661 1
1 662 1
1 663 1
1 664 1
1 665 1
1 672 1
1 674 1
1 675 1
1 676 1
1 677 1
1 678 1
1 680 1
1 682 1
1 685 1
1 688 1
1 689 1
1 698 1
1 702 1
1 705 1
1 709 1
1 715 1
1 718 1
1 725 1
1 731 1
1 733 1
1 735 1
1 736 1
1 739 1
1 742 1
1 752 1
1 756 1
1 759 1
1 763 1
1 764 1
1 768 1
1 771 1
1 772 1
1 778 1
1 781 1
1 788 1
1 790 1
2 4 1
2 5 1
2 6 1
2 7 1
2 10 1
2 12 1
2 21 1
2 22 1
2 23 1
2 24 1
2 30 1
2 34 1
2 35 1
2 36 1
2 37 1
2 41 1
2 42 1
2 44 1
2 46 1
2 49 1
2 51 1
2 56 1
2 59 1
2 61 1
2 63 1
2 68 1
2 70 1
2 71 1
2 73 1
2 78 1
2 81 1
2 85 1
2 89 1
2 90 1
2 97 1
2 98 1
2 102 1
2 105 1
2 106 1
2 111 1
2 114 1
2 117 1
2 118 1
2 119 1
2 121 1
2 122 1
2 126 1
2 128 1
2 131 1
2 132 1
2 138 1
2 139 1
2 140 1
2 141 1
2 144 1
2 145 1
2 152 1
2 155 1
2 161 1
2 172 1
2 176 1
2 177 1
2 178 1
2 179 1
2 180 1
2 184 1
2 190 1
2 200 1
2 206 1
2 208 1
2 219 1
2 222 1
2 223 1
2 227 1
2 231 1
2 233 1
2 234 1
2 235 1
2 237 1
2 239 1
2 240 1
2 244 1
2 245 1
2 249 1
2 252 1
2 260 1
2 263 1
2 266 1
2 271 1
2 275 1
2 277 1
2 279 1
2 282 1
2 285 1
2 286 1
2 287 1
2 288 1
2 290 1
2 293 1
2 296 1
2 297 1
2 298 1
2 299 1
2 301 1
2 304 1
2 312 1
2 315 1
2 316 1
2 318 1
2 319 1
2 321 1
2 322 1
2 323 1
2 327 1
2 338 1
2 339 1
2 340 1
2 345 1
2 346 1
2 351 1
2 352 1
2 357 1
2 359 1
2 361 1
2 364 1
2 365 1
2 366 1
2 367 1
2 369 1
2 373 1
2 374 1
2 376 1
2 382 1
2 386 1
2 387 1
2 388 1
2 391 1
2 392 1
2 393 1
2 394 1
2 399 1
2 400 1
2 404 1
2 411 1
2 412 1
2 419 1
2 422 1
2 424 1
2 429 1
2 430 1
2 431 1
2 432 1
2 436 1
2 444 1
2 452 1
2 456 1
2 457 1
2 458 1
2 462 1
2 465 1
2 466 1
2 467 1
2 470 1
2 474 1
2 475 1
2 478 1
2 484 1
2 489 1
2 491 1
2 495 1
2 499 1
2 502 1
2 507 1
2 511 1
2 513 1
2 516 1
2 518 1
2 520 1
2 521 1
2 525 1
2 526 1
2 527 1
2 533 1
2 534 1
2 541 1
2 544 1
2 551 1
2 553 1
2 554 1
2 555 1
2 556 1
2 561 1
2 562 1
2 565 1
2 566 1
2 569 1
2 573 1
2 579 1
2 583 1
2 585 1
2 586 1
2 592 1
2 593 1
2 595 1
2 600 1
2 604 1
2 605 1
2 607 1
2 610 1
2 613 1
2 615 1
2 617 1
2 618 1
2 622 1
2 627 1
2 630 1
2 636 1
2 640 1
2 643 1
2 651 1
2 655 1
2 656 1
2 658 1
2 660 1
2 661 1
2 662 1
2 668 1
2 669 1
2 671 1
2 674 1
2 675 1
2 676 1
2 677 1
2 681 1
2 682 1
2 686 1
2 689 1
2 693 1
2 696 1
2 700 1
2 701 1
2 703 1
2 707 1
2 711 1
2 717 1
2 718 1
2 720 1
2 724 1
2 725 1
2 727 1
2 728 1
2 729 1
2 730 1
2 735 1
2 738 1
2 739 1
2 740 1
2 741 1
2 746 1
2 751 1
2 752 1
2 753 1
2 758 1
2 759 1
2 762 1
2 767 1
2 770 1
2 771 1
2 772 1
2 773 1
2 774 1
2 780 1
2 782 1
2 783 1
2 789 1
2 792 1
2 794 1
2 800 1
3 5 1
3 8 1
3 10 1
3 11 1
3 13 1
3 14 1
3 17 1
3 18 1
3 21 1
3 24 1
3 28 1
3 30 1
3 35 1
3 39 1
3 40 1
3 44 1
3 46 1
3 48 1
3 50 1
3 51 1
3 56 1
3 57 1
3 70 1
3 75 1
3 77 1
3 80 1
3 84 1
3 85 1
3 87 1
3 88 1
3 89 1
3 91 1
3 94 1
3 95 1
3 97 1
3 98 1
3 106 1
3 109 1
3 120 1
3 121 1
3 127 1
3 128 1
3 130 1
3 136 1
3 139 1
3 141 1
3 146 1
3 148 1
3 150 1
3 152 1
3 162 1
3 165 1
3 168 1
3 170 1
3 179 1
3 181 1
3 184 1
3 186 1
3 192 1
3 194 1
3 196 1
3 197 1
3 202 1
3 203 1
3 204 1
3 205 1
3 207 1
3 209 1
3 210 1
3 218 1
3 219 1
3 222 1
3 223 1
3 224 1
3 227 1
3 228 1
3 229 1
3 231 1
3 235 1
3 242 1
3 246 1
3 247 1
3 248 1
3 251 1
3 252 1
3 257 1
3 274 1
3 276 1
3 283 1
3 285 1
3 288 1
3 289 1
3 290 1
3 293 1
3 294 1
3 295 1
3 297 1
3 298 1
3 299 1
3 300 1
3 303 1
3 306 1
3 308 1
3 309 1
3 312 1
3 314 1
3 315 1
3 316 1
3 317 1
3 322 1
3 325 1
3 330 1
3 331 1
3 332 1
3 333 1
3 341 1
3 344 1
3 350 1
3 358 1
3 361 1
3 363 1
3 367 1
3 369 1
3 380 1
3 385 1
3 388 1
3 392 1
3 393 1
3 397 1
3 401 1
3 402 1
3 403 1
3 406 1
3 409 1
3 411 1
3 412 1
3 414 1
3 415 1
3 417 1
3 418 1
3 419 1
3 426 1
3 430 1
3 433 1
3 434 1
3 435 1
3 438 1
3 440 1
3 443 1
3 445 1
3 448 1
3 453 1
3 463 1
3 468 1
3 469 1
3 483 1
3 487 1
3 488 1
3 489 1
3 490 1
3 496 1
3 503 1
3 514 1
3 516 1
3 517 1
3 519 1
3 523 1
3 524 1
3 525 1
3 528 1
3 529 1
3 530 1
3 533 1
3 535 1
3 536 1
3 537 1
3 540 1
3 543 1
3 544 1
3 547 1
3 548 1
3 549 1
3 552 1
3 553 1
3 558 1
3 561 1
3 563 1
3 568 1
3 578 1
3 580 1
3 583 1
3 584 1
3 585 1
3 592 1
3 595 1
3 596 1
3 597 1
3 598 1
3 599 1
3 601 1
3 604 1
3 607 1
3 608 1
3 611 1
3 614 1
3 616 1
3 618 1
3 619 1
3 622 1
3 630 1
3 632 1
3 634 1
3 638 1
3 639 1
3 640 1
3 642 1
3 643 1
3 645 1
3 647 1
3 648 1
3 649 1
3 655 1
3 657 1
3 663 1
3 667 1
3 669 1
3 670 1
3 672 1
3 677 1
3 684 1
3 685 1
3 687 1
3 689 1
3 690 1
3 691 1
3 696 1
3 697 1
3 699 1
3 701 1
3 707 1
3 720 1
3 721 1
3 722 1
3 724 1
3 729 1
3 731 1
3 732 1
3 737 1
3 738 1
3 740 1
3 743 1
3 746 1
3 747 1
3 750 1
3 753 1
3 755 1
3 756 1
3 759 1
3 761 1
3 762 1
3 772 1
3 775 1
3 776 1
3 780 1
3 786 1
3 788 1
3 793 1
3 794 1
3 795 1
3 800 1
4 6 1
4 10 1
4 11 1
4 14 1
4 15 1
4 16 1
4 17 1
4 22 1
4 23 1
4 25 1
4 26 1
4 32 1
4 34 1
4 35 1
4 36 1
4 38 1
4 40 1
4 43 1
4 46 1
4 47 1
4 50 1
4 56 1
4 57 1
4 60 1
4 61 1
4 66 1
4 68 1
4 73 1
4 78 1
4 80 1
4 82 1
4 83 1
4 84 1
4 85 1
4 87 1
4 88 1
4 90 1
4 98 1
4 100 1
4 101 1
4 103 1
4 104 1
4 105 1
4 120 1
4 125 1
4 126 1
4 130 1
4 134 1
4 135 1
4 136 1
4 137 1
4 139 1
4 142 1
4 145 1
4 146 1
4 147 1
4 151 1
4 157 1
4 161 1
4 162 1
4 166 1
4 169 1
4 170 1
4 173 1
4 176 1
4 177 1
4 179 1
4 181 1
4 184 1
4 186 1
4 188 1
4 190 1
4 193 1
4 195 1
4 198 1
4 200 1
4 201 1
4 205 1
4 206 1
4 208 1
4 209 1
4 211 1
4 212 1
4 213 1
4 219 1
4 220 1
4 222 1
4 225 1
4 228 1
4 231 1
4 233 1
4 242 1
4 243 1
4 245 1
4 246 1
4 249 1
4 250 1
4 251 1
4 257 1
4 258 1
4 259 1
4 260 1
4 262 1
4 265 1
4 272 1
4 273 1
4 275 1
4 278 1
4 279 1
4 283 1
4 285 1
4 286 1
4 287 1
4 290 1
4 291 1
4 292 1
4 301 1
4 304 1
4 306 1
4 310 1
4 311 1
4 312 1
4 319 1
4 322 1
4 325 1
4 327 1
4 328 1
4 330 1
4 332 1
4 335 1
4 336 1
4 337 1
4 338 1
4 341 1
4 343 1
